Номер кластера;Номер узла;Расстояние до узла;accountNumber;airline;auto;entertainment;fastfood;food;furniture;health;hotels;online_gifts;online_retail;personal care;rideshare;subscriptions;transactionAmount|Сумма;transactionAmount|Среднее;merchantCategoryCode|Кол-во уникальных;creditLimit|Среднее;currentBalance|Среднее;transactionDateTime|Количество
86;86;0,051322666953766895;126057821;0;0;0;0,36462771898761404;0;0;0;0;0;0;0;0;0;1208,63;32,66567567567568;3;5000;34,122972972972974;37
162;162;0,2314445458961899;126211123;0;0;0,13459209183620946;0;0;0;0,8647408768716506;0;0;0;0;0;0;14572,030000000006;191,73723684210535;3;7500;553,1063157894736;76
169;169;0,2553505702582766;126649244;0;0;0;0,11408586707576478;0;0;0;0;0,7380420413558992;0;0,0006974251845565476;0;0,08401688617607538;36763,799999999996;128,9957894736842;8;20000;1472,2256842105257;285
297;297;0,09819640970530984;126809470;0;0;0;0;0,0004650510938652963;0;0;0;0;0,983059217560721;0;0;0;97967,73;153,7954945054945;4;250;123,86671899529037;637
282;282;0,051591725414328375;126944886;0;0;0;0;0;0;0;0;0;0,9300210423803977;0;0;0;1725,0899999999995;95,83833333333331;2;15000;68,37333333333333;18
99;99;0,2625759801065281;127122887;0;0;0,030051363194766128;0;0,16447700134044416;0;0;0;0,5523121636079674;0;0,003316266924644086;0;0;2439,4899999999993;69,69971428571426;5;20000;1248,0057142857145;35
314;314;0,1114466804250734;127398035;0;0;0,3077399268066201;0;0;0;0;0;0;0,6812294788461422;0;0;0;3295,3800000000006;126,74538461538464;3;15000;261,55538461538464;26
260;260;0,14728511797706495;128064000;0;0,08132912149711634;0,21377063041934896;0;0;0;0;0;0;0,34001005097279063;0;0;0;2507,22;56,98227272727272;5;2500;1063,2636363636366;44
285;285;0,18945380903129658;128103719;0,17824163017094746;0;0;0;0,0015105502399625106;0;0;0;0;0,7775651807075931;0,04157865992485931;0;0;66704,16999999994;145,00906521739117;6;20000;11569,534152173916;460
290;290;0,14508571619298255;128258324;0;0;0,6119315575168597;0;0,3010995363562882;0;0;0;0;0,06810890837869225;0;0;0;23802,75999999999;155,57359477124177;4;2500;901,8828104575161;153
140;140;0,23864860923888345;128432584;0;0;0;0,037155474341403975;0;0;0;0;0;0,42832851124308396;0,3442718643723668;0;0;394,02000000000015;28,144285714285726;5;500;172,0742857142857;14
302;302;0,14160978442150662;128520413;0;0,0005825703519735742;0;0,05137527992391022;0;0;0;0;0;0,9402536770463747;0;0;0;96160,05999999997;140,37964963503646;6;50000;3997,1794014598554;685
316;316;0,11491863588773167;128568235;0;0;0,08530902550686724;0;0;0;0;0;0;0,9050633824491211;0;0;0;4158,88;126,02666666666667;3;5000;1996,2884848484855;33
140;140;0,11376132105320427;128627682;0;0;0,009473702272230064;0,10262355277776586;0;0;0;0;0;0,47025982438153896;0,2909243776783531;0;0;4662,38;97,13291666666667;6;10000;2543,013125;48
186;186;0,17087238977758717;128659124;0;0;0,29920864993897556;0,1464505287063841;0;0;0;0;0,25897184584111255;0,057066720818577985;0;0;0;4825,9299999999985;89,36907407407405;6;7500;2252,060925925926;54
15;15;0,11051432995696324;128745296;0;0;0;0,8830955498885745;0;0;0;0;0;0;0;0;0;8705,400000000001;96,72666666666669;5;2500;1524,4769999999999;90
252;252;0,13203494630065804;129041604;0,0013690614804874788;0;0,09729598703860548;0;0,12141660064567811;0;0,17486350426638467;0;0;0,3532142138374722;0;0,25136738942168446;0;49340,37000000001;147,28468656716421;7;7500;4438,89689552239;335
196;196;0,16419700379068103;129189443;0;0;0,1430351661043736;0,2946242093283213;0;0;0;0;0;0,5306749879267427;0;0,017889898652185487;0;74027,2500000001;141,0042857142859;5;250;121,9537904761905;525
146;146;0,27906341798729956;129699503;0;0;0;0,3270109075278061;0;0;0;0;0;0;0;0,6729890924721939;0;186,11;46,5275;2;7500;0;4
120;120;0,22363205904274447;130354307;0;0;0;0,05502713654953324;0,043335430631851496;0;0;0,1726817334832241;0;0,030461794334214042;0,6984939050011769;0;0;18182,120000000006;135,68746268656722;5;5000;755,1429104477613;134
245;245;0,23368530707769616;130431365;0;0;0;0;0;0;0,21762056640969338;0;0;0,6719824339268827;0;0;0;623,9300000000001;34,662777777777784;3;15000;182,59555555555556;18
50;50;0,15765267901713803;130517112;0;0;0;0,7034107749609788;0;0;0;0;0;0,08648255732051592;0;0,11393442161077832;0;8873,35;113,76089743589743;5;5000;2591,335128205128;78
310;310;0,2565305841779157;130601283;0,0008128590358703673;0;0,7764989220140927;0,005687012664027712;0,0011412232803347966;0;0;0;0,21476546886398284;0;0;0;0;199960,87000000017;155,4905676516331;7;20000;8121,562542768261;1286
37;37;0,1474116501932072;130822806;0;0;0;0;0,6135406819889511;0;0;0;0;0,12168519026071002;0;0,2631604215958817;0;21453,719999999998;167,60718749999998;4;5000;844,2689062500003;128
108;108;0,3423004373473393;130870245;0;0;0;0;0,1861365269008281;0;0,565319104692049;0;0;0;0;0;0;2115,919999999999;78,36740740740737;4;20000;134,79999999999998;27
189;189;0,3186667375109463;130943929;0,746129790416254;0;0;0;0;0;0;0;0;0;0;0;0;514,8299999999999;32,176874999999995;2;1000;94,39625;16
208;208;0,2826009420112632;131007981;0,5100759800695996;0;0,1866151137202247;0;0,009465440812675226;0;0;0;0;0,29256074990546216;0;0;0;6002,890000000001;133,39755555555558;5;5000;2103,7662222222225;45
308;308;0,29939216781976175;131145630;0;0;0,4186289271807657;0;0,5813710728192343;0;0;0;0;0;0;0;0;2663,17;140,16684210526316;2;15000;990,0936842105265;19
178;178;0,1165785476145428;131209046;0;0;0;0,44236198517918723;0;0;0;0;0;0,5561358437498571;0;0;0;13140,980000000007;154,59976470588242;3;7500;3640,008235294116;85
86;86;0,1338189712373341;131358492;0;0;0;0,49684303238677346;0;0;0;0;0;0;0;0;0;1884,7200000000007;78,53000000000003;3;5000;1114,2970833333331;24
2;2;0,13540479771674763;131371421;0;0;0,06620018099818815;0;0,8610698379447896;0;0;0;0;0,012606636225494513;0,06012334483152741;0;0;21348,28;168,09669291338582;4;5000;2666,954330708661;127
157;157;0,16026191922332939;131573731;0;0;0;0,0014351706507601915;0;0;0;0;0,0751981121986055;0,3735480109431761;0;0,2675523785538585;0;2898,610000000001;78,34081081081084;5;15000;1709,4008108108108;37
117;117;0,30427025943075453;131650557;0;0;0,3359110543228476;0;0,03255366014131378;0;0;0;0,6284839758565122;0;0;0;0;1048,73;116,52555555555556;4;50000;7,940000000000001;9
21;21;0,17683228303787682;131781378;0;0;0;0,01732524029216979;0,9515607831958198;0;0;0,008733270621362154;0;0,021804982701768925;0;0;0;105519,46000000011;146,35153952843288;6;2500;1471,8803051317598;721
23;23;0,20073420125618405;131972090;0;0;0,2241591342097996;0;0,3518366137958669;0,11151450307930483;0;0;0;0,1680935715575905;0;0;0,14202657634869675;14449,69;148,96587628865979;6;20000;6906,38329896907;97
207;207;0,275130464421777;132395288;0,41498753680971656;0;0;0,2402914830462443;0;0;0;0;0;0;0,02239263893741393;0;0,033608042207496684;3406,030000000002;64,26471698113211;6;15000;1678,4371698113207;53
250;250;0,291615165523577;132629755;0;0;0;0,004915729802850369;0,0004968086688324515;0;0;0;0;0,754236667710671;0;0,23904247579870086;0,00038753045145820846;446932,62000000017;142,42594646271516;9;5000;3178,8138177182905;3138
222;222;0,16935420836769233;132710107;0;0;0,49950198179881367;0,3545532706439631;0;0;0;0;0;0;0;0,0908069408921069;0,055137806665116564;9246,649999999998;171,23425925925923;4;7500;320,41574074074083;54
123;123;0,23224058579688406;132924394;0;0;0,07320258024796548;0,4658177610549665;0,29929831987049305;0;0;0;0,047274221431889224;0,11308098867362393;0;0;0;36384,09999999999;155,4876068376068;7;15000;7728,72504273504;234
235;235;0,21645753792370281;133105237;0;0,002610361232505394;0,38325511304815096;0,012724387343032585;0;0;0;0;0;0;0,004057345956582557;0,5929044108930844;0;202462,39999999997;145,97144917087235;8;5000;2772,478738284071;1387
108;108;0,27091642723440185;133296468;0;0;0;0;0;0;0,5157713364644416;0;0;0;0;0;0;359,83;29,985833333333332;2;1000;16,0225;12
44;44;0,4234553407229699;133567948;0;0;0;0;0;0;0;0,2992849846782431;0,10425492724258612;0;0,3643061672164638;0;0;597,1899999999999;45,9376923076923;4;500;118,9923076923077;13
307;307;0,21167528026504923;133573140;0;0;0,02523247932520925;0,12935192689766964;0,45941518852970487;0;0;0;0,01257029070226149;0,37037462075297106;0;0;0;22307,360000000008;127,47062857142862;6;20000;896,4858857142859;175
167;167;0,11924040954780013;133639947;0;0;0;0;0,379792419961646;0;0;0;0,31533720777034446;0,02839464605505214;0;0;0;2049,33;102,4665;4;15000;1220,6465000000003;20
91;91;0,08562176301342968;134126085;0;0;0;0;0;0;0;0;0;0;0;0;0;204;40,8;1;20000;66,6;5
242;242;0,198846066561125;134797551;0;0;0,19860281613366937;0,21307858354854806;0;0;0;0;0,06000821427523691;0,5266381942978926;0;0;0;21133,939999999995;150,95671428571424;5;2500;1658,7187142857142;140
297;297;0,0841700374073182;134873310;0;0;0;0;0,01251548179341094;0;0;0;0;0,8879242011394595;0;0;0;12918,40000000001;124,21538461538472;3;250;142,3375;104
4;4;0,274116639012639;134877960;0;0;0;0;0,8548741679093577;0;0;0;0;0;0;0;0,11587774993466263;1300,94;108,41166666666668;3;50000;280,83166666666665;12
110;110;0,06194206120804112;135357269;0;0;0;0;0;0;0;0;0;0;0;0;0;56,550000000000004;11,31;1;2500;112,748;5
321;321;0,32131105228704526;135652205;0;0;0;0,2513726528424593;0,0056357262459688535;0;0;0,04701721986674483;0;0,6959744010448274;0;0;0;23154,069999999992;148,4235256410256;4;50000;1021,7257692307687;156
141;141;0,25783214768423074;135678301;0;0;0;0,306988447901178;0,3288916847763925;0;0;0;0;0,36411986732242935;0;0;0;874,3000000000001;218,57500000000002;3;20000;209,95749999999998;4
88;88;0,16940523334386115;135802675;0;0;0,044096725796487504;0,8215214897184715;0,07149060100608948;0;0;0;0,012253110934604182;0;0,001955696761097873;0;0;5665,500000000001;118,03125000000001;6;15000;2708,7504166666663;48
80;80;0,13831400719348658;135894570;0;0;0;0;0;0;0;0;0,5105321564493468;0,48603778329797526;0;0;0;6839,529999999999;110,31499999999998;3;10000;3142,567419354839;62
38;38;0,13558314700647395;136156577;0;0,07353751390557087;0;0;0,7426366440026088;0;0;0;0;0,13272300102800952;0;0;0;4737,310000000001;124,66605263157898;5;5000;2670,071315789474;38
134;134;0,12893119600145403;136163739;0;0;0;0,05723857353764589;0;0;0;0;0,935954303156749;0,0068071233056053275;0;0;0;45524,369999999995;151,7479;3;1000;512,6519333333334;300
231;231;0,1568587093326292;136192456;0;0;0,031785734900813885;0;0;0;0;0;0,01404688633577842;0,6286431529493256;0;0,01655950318095029;0;8835,41;98,17122222222223;7;250;111,11866666666668;90
143;143;0,22563236866863598;136403545;0;0;0;0,7871676868339086;0;0;0;0;0;0,2115306389772304;0;0;0;26796,259999999995;163,39182926829264;3;20000;8153,402134146344;164
248;248;0,16625797868080705;136585823;0;0;0,07928230999813335;0;0;0;0,10170036040102931;0;0;0,8088400360391165;0;0,0036036158629306606;0;101412,03;156,74193199381762;5;7500;3575,408547140648;647
312;312;0,20496224678188238;136847045;0;0;0,4401919460751228;0;0,0980879675024513;0;0;0;0;0,31696889047358295;0;0,08893211425078631;0;9423,480000000003;105,88179775280902;6;1000;539,5251685393257;89
11;11;0,1822066064939812;136934673;0;0,5619449025669448;0,002821583814856336;0,20085527824100355;0;0;0;0,0009113118642394107;0;0,014343688964399897;0,005525282684653563;0,21359795186390265;0;26127,169999999995;152,79046783625728;7;15000;7561,158654970755;171
194;194;0,09615350953873274;137006831;0;0;0;0;0;0;0;0;0;0,601352061368174;0;0,1716113816012236;0;856,47;142,745;3;5000;13,768333333333333;6
13;13;0,24754049055387792;137196389;0;0,00034143657512954965;0;0,7139288089925233;0,012861059865523253;0;0;0;0;0,2686477663927016;0;0;0;118118,5700000001;145,10880835380846;7;10000;4568,996646191645;814
36;36;0,17185255906620864;137251932;0;0;0;0;0,7901703929872946;0;0;0;0;0;0;0;0;4061,1999999999994;84,60833333333332;4;15000;2282,0350000000003;48
298;298;0,07971963369498854;137273786;0;0;0;0;0;0;0;0;0;0,9874052422708585;0;0;0;2524,86;97,11;2;5000;1663,5076923076922;26
272;272;0,2778733454923307;137308864;0;0;0,3248967504682132;0,12749560847393834;0,24815832403678445;0;0;0;0;0,2994493170210641;0;0;0;17721,629999999997;136,32023076923076;4;500;273,4981538461538;130
313;313;0,17397439601557935;137738113;0;0;0,5086429124954529;0;0;0;0;0;0;0,32389176195220687;0;0;0;632,3100000000003;31,615500000000015;4;5000;18,4415;20
274;274;0,12978548555881741;137883103;0;0;0,8315085174714502;0,06385149063238801;0;0,10308239936781355;0;0;0;0;0;0;0;36723,34;148,07798387096773;5;5000;3169,051653225808;248
39;39;0,35102785264779907;137977256;0,043841513115629;0;0;0;0,5255353466530158;0;0;0,362977103859454;0,003184622279007237;0,005638415234235179;0,00308308957323536;0;0;38805,23;157,744837398374;9;500;231,15191056910567;246
142;142;0,1920190719931988;138016522;0;0;0,019949681738579306;0,5534970066156595;0;0;0;0,038224432952306014;0;0,38312048490680817;0;0;0;28431,029999999977;141,44791044776107;5;20000;1228,5240796019898;201
14;14;0,14065646394032247;138041628;0;0;0,007989923087482888;0,9579930767603988;0;0;0;0;0;0,0023800955006363003;0,007457508895212727;0;0;5390,539999999999;98,00981818181816;5;2500;178,8350909090909;55
319;319;0,0713538685420557;138171021;0;0;0;0;0;0;0;0;0;0,9647900968783638;0;0;0;929,0000000000001;132,71428571428572;2;20000;370,6714285714285;7
297;297;0,07524431932510983;138298400;0;0;0;0,02991914544823683;0,03194120766115177;0;0;0;0;0,9381396468906111;0;0;0;17897,57;136,62267175572518;3;2500;1369,1159541984728;131
249;249;0,12813762781220045;138404539;0,005186967587428349;0;0;0;0;0;0;0;0;0,8971416473544983;0;0;0,032782500216265935;8785,479999999998;98,71325842696626;6;10000;5017,55820224719;89
52;52;0,12015636693781008;138536298;0,04128008605620546;0;0;0,9587199139437944;0;0;0;0;0;0;0;0;0;297,48;99,16000000000001;2;7500;22,98;3
225;225;0,07233031977692268;138788835;0;0;0;0;0;0;0;0;0;0,27007708391062296;0;0;0;1587,8799999999999;56,709999999999994;3;5000;715,6696428571429;28
320;320;0,320116551948267;138866002;0;0;0;0;0;0;0;0;0;1;0;0;0;1774,54;253,50571428571428;1;50000;726,6685714285715;7
39;39;0,3301431109452631;139147399;0;0;0;0,16353027000284315;0,44961303331278424;0;0;0;0,039087069895722006;0,01501044692674282;0;0,21109617519883067;0;23001,98000000001;116,76131979695437;9;15000;973,380406091371;197
1;1;0,16526258815179773;139379766;0;0;0;0;0,9865855721729714;0;0;0;0;0;0;0;0;11821,600000000006;142,42891566265067;3;10000;5230,0868674698795;83
31;31;0,31758230132206433;139496385;0,13346249487333586;0;0;0,6025674249110707;0;0;0;0;0,0328335533858038;0,0074765530664343575;0;0;0,1907199638981055;23577,71;129,54785714285714;6;15000;6495,604780219783;182
176;176;0,0953137772460733;139637551;0;0;0;0;0;0;0;0;0;0,48560927380761515;0;0,5109873826077239;0;4116,54;187,11545454545455;3;15000;217,75818181818184;22
311;311;0,1505983686526759;139701939;0,12458375335477903;0;0,665510978557696;0,08023667878916868;0,003716320990814414;0;0;0;0;0,04619444991690648;0;0;0;20862,02999999999;114,00016393442618;8;2500;795,7674316939891;183
175;175;0,08893770557158755;140011391;0;0;0;0;0,0556672047793189;0;0,06354671147278139;0;0;0,3672948308239713;0;0,5134912529239284;0;1821,18;121,412;4;5000;814,6133333333333;15
123;123;0,23774771208547182;140173612;0;0;0;0,5484972049987908;0,3556130784723125;0;0;0;0;0,0030458278811535708;0;0;0;9468,689999999999;124,58802631578946;6;20000;5077,604736842106;76
58;58;0,12317893475435422;140695046;0;0;0;0;0,13036259511370865;0;0;0;0;0,060527877741119604;0;0,3788132375824139;0,42057771384876996;3740,26;128,9744827586207;6;5000;2072,9041379310347;29
93;93;0,2367638344086155;140727832;0;0;0,21019767464891964;0;0;0;0;0;0;0,17467120248776924;0;0;0;4038,9599999999978;43,901739130434756;5;10000;1763,9435869565214;92
271;271;0,176488893300268;140854729;0;0;0;0;0,3709924242105573;0;0;0;0,030021326625471637;0,41586919669710704;0;0,11190126655757977;0,0011147052761314256;11886,550000000003;136,6270114942529;7;2500;1377,9793103448278;87
216;216;0,19740341185240085;140877838;0;0,0865575536753291;0;0;0;0;0;0,0061150836911081944;0;0,1787824795572388;0;0,6022265456511016;0;5494,610000000001;109,89220000000002;6;500;331,5543999999999;50
167;167;0,22628231214460753;141214684;0;0;0;0,01121610750422063;0,48098847683469875;0;0;0;0,2263231245113702;0,13274981021335422;0;0;0;8825,699999999999;131,72686567164178;6;20000;320,79746268656703;67
215;215;0,17136644544482774;141373476;0;0;0;0,279655237810857;0,05086291425735304;0;0;0;0;0,45595848650044596;0;0;0;2478,2299999999996;75,09787878787877;6;7500;183,03424242424245;33
161;161;0,15522463205392584;141382226;0;0;0;0,6062737400317019;0,08249178949815894;0;0;0;0;0,29727494058704257;0;0;0;4472,929999999999;135,54333333333332;4;7500;2326,808181818182;33
178;178;0,07217921571585205;142189270;0,013603071461039186;0;0;0,47242219938112673;0;0;0;0;0;0,5137155916811694;0;0;0;42525,69000000003;159,8710150375941;4;5000;2926,787255639097;266
90;90;0,196390140362228;142242294;0;0;0,12038268479986272;0;0;0;0;0;0,13986443004847912;0;0;0;0;2330,9;72,840625;4;20000;75,394375;32
232;232;0,2512191517515223;142263758;0;0;0,08991526706006958;0;0;0,09877276125048834;0;0;0,2460498799691961;0,5423580011878868;0;0;0;35424,24000000001;130,23617647058828;7;2500;1478,5350367647063;272
3;3;0,2365435228277945;142283476;0,05429775542183327;0;0;0,05100065112085802;0,818932591103256;0;0;0;0;0,016109159338575683;0;0;0;6987,9500000000035;118,43983050847463;5;20000;290,9077966101695;59
53;53;0,07935950405415747;142449443;0;0;0;1;0;0;0;0;0;0;0;0;0;326,02;163,01;1;15000;0;2
14;14;0,08796408563156506;142462254;0;0;0;0,933805411759387;0,006229182467789096;0;0;0;0,015457882424838627;0,04212790354150412;0;0,0003490212982890747;0;51314,91999999999;143,33776536312845;6;7500;2171,256145251396;358
147;147;0,23750490595347226;142589192;0;0;0;0;0;0;0;0,31657681298631385;0;0;0;0,5699693420186881;0;7766,330000000004;100,86142857142862;4;5000;2744,4279220779226;77
106;106;0,17634812500920255;143138443;0;0;0;0,6932300361713968;0,16488418196994992;0;0;0;0;0,14188578185865333;0;0;0;2300,16;109,53142857142856;3;5000;119,67333333333335;21
214;214;0,1573451013921475;143371912;0;0;0;0,26347733291388636;0,10027539767234049;0;0;0;0;0,5750156953621731;0;0;0;7374,790000000001;97,0367105263158;6;2500;1007,0348684210526;76
265;265;0,1464673073673922;144063693;0;0;0,03648818046879506;0,0662176975647622;0,020369350515842412;0;0;0;0;0,8148264702951341;0,062098301155466024;0;0;9532,950000000003;136,18500000000003;5;10000;430,94699999999995;70
46;46;0,25587243957237965;144105109;0;0,9904240597854775;0;0;0,0019875752975009593;0;0;0;0;0;0;0;0;24396,56;134,04703296703298;4;15000;900,4076373626383;182
118;118;0,25267716760169023;144163809;0;0;0;0;0;0;0;0;0,10673187571921751;0;0,7987629459148448;0;0;486,63999999999993;44,239999999999995;3;20000;170,71636363636364;11
231;231;0,11220695178397902;144551821;0;0,05386583086717888;0;0,010878378926756138;0;0;0,10803564248027635;0;0;0,70387405753057;0;0,0023042035667566077;0;13553,489999999994;121,01330357142852;7;5000;552,8454464285716;112
294;294;0,14526305718118154;144713372;0;0;0,6812651114160622;0;0;0;0;0;0;0,3187348885839378;0;0;0;765,15;109,30714285714285;2;7500;390,54857142857145;7
279;279;0,12170048422408758;144722803;0;0;0;0,06892425585735278;0;0;0;0;0;0,7700675168792198;0;0;0;3225,8599999999997;87,18540540540539;5;7500;162,2318918918919;37
118;118;0,15333458160813407;144869501;0;0;0;0;0;0;0;0;0;0;0,6280861953645275;0;0;343,8699999999999;34,386999999999986;2;20000;1,421;10
