cluster_id;node_id;distance;accountNumber;transactionAmount|Сумма;transactionDateTime|Количество;transactionDateTime|Минимум;transactionDateTime|Максимум;transactionAmount|Среднее;merchantCategoryCode|Мода;merchantCategoryCode|Кол-во уникальных
53;53;0,0035332543307185133;557061537;9498,999999999996;75;05.01.2016 11:53:18;28.12.2016 05:29:54;126,65333333333328;online_retail;3
191;191;0,0023977146032803376;806677750;24635,46000000001;174;08.01.2016 07:53:35;30.12.2016 13:16:29;141,58310344827592;online_retail;6
179;179;0,004099663652131532;209634240;33391,790000000015;220;01.01.2016 09:14:05;30.12.2016 16:43:44;151,7808636363637;health;5
97;97;0,003157277721645145;161572094;5219,739999999997;41;30.01.2016 05:45:49;18.12.2016 20:36:09;127,310731707317;entertainment;4
117;117;0,0034050845825395115;645051799;8050,659999999999;49;04.01.2016 10:37:22;25.12.2016 06:56:44;164,29918367346937;food;4
184;184;0,0018984508132592333;561697834;21699,060000000005;169;03.01.2016 14:08:13;30.12.2016 03:14:00;128,39680473372783;rideshare;7
44;44;0,027985223178146428;509526607;1624,5099999999998;8;08.01.2016 04:57:01;14.07.2016 13:02:31;203,06374999999997;hotels;1
199;199;0,0077157615640128544;441184111;23953,869999999984;169;06.01.2016 18:04:41;28.12.2016 14:04:51;141,73887573964487;food;7
54;54;0,0022183169776894087;792689804;6543,709999999999;46;31.01.2016 09:57:00;24.12.2016 01:20:40;142,25456521739127;online_retail;3
6;6;0,0011115568891469378;237944130;3237,89;32;17.01.2016 12:07:58;24.12.2016 01:54:40;101,1840625;fuel;2
120;120;0,009115415170459645;181831477;1710,4299999999998;41;14.02.2016 04:25:45;22.12.2016 04:55:13;41,717804878048774;fuel;5
128;128;0,0024004431868790525;979503109;3907,5699999999993;32;05.01.2016 13:08:50;19.12.2016 03:19:18;122,11156249999998;fuel;5
84;84;0,006450384075386287;371832344;7640,059999999995;53;13.01.2016 17:40:45;30.12.2016 12:10:54;144,15207547169803;hotels;4
83;83;0,003916732626182931;446406779;8989,449999999999;68;01.01.2016 12:01:41;28.12.2016 07:48:15;132,19779411764705;fastfood;4
83;83;0,004401276845024315;186048580;20490,360000000015;155;03.01.2016 05:11:32;29.12.2016 17:52:15;132,19587096774202;online_retail;4
40;40;0,007604133885451926;115204864;8338,919999999998;53;02.01.2016 14:36:56;22.12.2016 10:01:18;157,33811320754714;online_retail;3
6;6;0,004681462565932599;370742469;1571,05;16;17.01.2016 09:49:21;06.12.2016 00:37:10;98,190625;rideshare;2
60;60;0,006402830622183398;578632763;269,2;15;25.04.2016 22:01:01;28.12.2016 16:37:30;17,946666666666665;online_subscriptions;3
109;109;0,0022867089589549837;489527216;2454,620000000001;30;03.02.2016 17:41:56;27.12.2016 23:40:07;81,8206666666667;online_retail;4
19;19;0,012014791478595058;260793503;993,3000000000002;18;15.07.2016 14:51:16;26.12.2016 00:06:33;55,183333333333344;food_delivery;2
63;63;0,012428794163946103;722665134;1269,7700000000004;18;04.01.2016 20:49:59;26.12.2016 08:26:08;70,5427777777778;mobileapps;3
169;169;0,013898245438481347;511330718;8640,380000000001;80;06.01.2016 16:03:13;30.12.2016 08:41:29;108,00475000000002;fuel;7
0;0;0,005573455356726843;605042720;75,49999999999999;10;27.03.2016 20:38:30;28.12.2016 20:26:36;7,549999999999999;mobileapps;1
2;2;0,024500569863889772;110625245;284,11;3;25.03.2016 08:06:04;02.11.2016 23:06:54;94,70333333333333;online_retail;1
54;54;0,005582323576273436;806200554;19605,149999999998;141;01.01.2016 03:14:31;30.12.2016 03:03:13;139,0436170212766;food;3
96;96;0,0017705589114210228;489925075;3538,9800000000005;30;03.01.2016 17:03:43;25.12.2016 09:59:46;117,96600000000002;online_retail;4
52;52;0,0020577874770228107;232818569;2692,4200000000005;23;08.01.2016 07:01:09;28.12.2016 13:24:30;117,0617391304348;mobileapps;3
5;5;0,006580513204669285;258944259;736,64;8;12.02.2016 18:22:04;07.11.2016 05:25:50;92,08;online_gifts;2
146;146;0,0066941733533105105;937999128;41649,85999999997;296;06.01.2016 07:06:45;28.12.2016 20:17:24;140,7089864864864;food;5
87;87;0,0036968300466989996;853145092;9093,039999999997;47;12.01.2016 11:46:32;30.12.2016 22:59:15;193,46893617021271;food;3
119;119;0,0025307103880594655;253495323;3213,29;17;29.01.2016 05:43:32;30.11.2016 18:11:17;189,0170588235294;fastfood;4
5;5;0,005242628311168215;767573587;3180,1000000000013;37;29.01.2016 16:39:51;30.12.2016 10:38:56;85,94864864864869;online_retail;2
54;54;0,002364303663957714;525786687;15293,570000000002;107;03.01.2016 06:10:46;29.12.2016 19:50:35;142,93056074766358;personal care;3
31;31;0,0016268514440921458;381879539;69,38;3;16.11.2016 06:58:31;17.12.2016 02:20:22;23,126666666666665;mobileapps;2
31;31;0,006580935429658307;576620175;207,46;11;25.04.2016 12:44:09;24.12.2016 14:47:45;18,86;mobileapps;2
36;36;0,0005739900984185393;143138443;2300,16;21;08.02.2016 02:12:37;27.12.2016 20:28:54;109,53142857142856;fastfood;3
13;13;0,006807139900417049;603794094;10323,909999999998;74;06.01.2016 20:25:56;20.12.2016 05:02:25;139,51229729729727;online_retail;1
126;126;0,0013308386513975414;657491643;1822,7;19;13.01.2016 06:32:52;22.12.2016 05:52:09;95,93157894736842;mobileapps;5
179;179;0,0028555892674669773;764648921;14333,740000000005;95;09.01.2016 22:02:31;30.12.2016 14:39:26;150,8814736842106;online_retail;5
117;117;0,009445808974471413;725988430;13954,139999999998;82;17.01.2016 13:14:24;13.12.2016 04:31:18;170,1724390243902;fastfood;4
60;60;0,003159212708721843;888097952;573,1299999999999;25;02.03.2016 09:43:45;26.12.2016 06:52:05;22,925199999999997;fuel;3
56;56;0,0017579395387741252;558632584;9919,050000000001;61;05.01.2016 23:36:23;24.12.2016 14:10:54;162,60737704918034;fastfood;3
110;110;0,003171957153866771;869071202;2415,040000000001;25;01.01.2016 02:52:06;08.12.2016 18:14:45;96,60160000000003;mobileapps;4
39;39;0,004493014359634311;835295805;1044,52;7;28.01.2016 14:03:33;02.12.2016 18:52:46;149,21714285714285;food;3
222;222;0,006392933086294708;983945255;18120,400000000012;109;04.01.2016 21:15:27;30.12.2016 14:00:09;166,2422018348625;fastfood;6
84;84;0,004074234170380284;510280625;14311,850000000002;96;09.01.2016 09:12:45;29.12.2016 10:16:09;149,08177083333337;food;4
171;171;0,010880963741306359;791329227;4542,92;49;04.01.2016 10:06:31;28.12.2016 20:50:52;92,71265306122449;rideshare;6
169;169;0,0008351333318022842;607392313;10784,960000000008;107;02.01.2016 06:20:14;29.12.2016 10:29:59;100,79401869158886;fastfood;7
142;142;0,0037406356825702438;227389163;1897,0200000000002;18;09.02.2016 15:33:39;18.12.2016 15:08:09;105,39000000000001;fuel;5
94;94;0,0044206779536698805;803804045;2409,7599999999998;27;31.03.2016 17:39:45;30.12.2016 20:57:25;89,25037037037036;fuel;4
37;37;0,001413329384173556;519132966;8041,310000000002;66;01.01.2016 03:04:55;29.12.2016 04:31:17;121,83803030303034;online_retail;3
96;96;0,002461295803532273;272817720;2937,1599999999994;25;05.01.2016 06:54:46;13.12.2016 11:24:17;117,48639999999997;hotels;4
58;58;0,009368731689653645;335433931;3125,37;13;10.01.2016 10:47:17;16.12.2016 08:35:51;240,41307692307691;online_retail;2
84;84;0,005814889055680903;644126122;10246,220000000003;71;03.01.2016 01:04:44;30.12.2016 08:09:42;144,31295774647893;online_retail;4
38;38;0,004888861984448177;994684268;1226,3500000000001;9;05.01.2016 07:21:16;18.12.2016 23:56:20;136,26111111111112;food;3
74;74;0,0926344681807121;344565855;1042,92;3;03.01.2016 18:36:18;13.12.2016 00:52:35;347,64000000000004;fastfood;2
35;35;0,0009497594138249878;266947075;666,0500000000001;7;15.01.2016 15:40:59;11.12.2016 14:29:22;95,15;personal care;3
71;71;0,010856900524926678;843901379;2341,44;13;05.02.2016 04:08:34;05.11.2016 22:49:54;180,11076923076922;online_gifts;3
1;1;0,02438136279393601;664244541;412,75;7;25.09.2016 13:59:41;21.12.2016 06:55:39;58,964285714285715;fuel;1
118;118;0,00935463529533697;303366114;16487,46;91;09.01.2016 15:26:53;26.12.2016 16:17:30;181,1808791208791;food;4
37;37;0,001066721066018664;534817957;5905,92;48;07.01.2016 06:19:27;29.12.2016 14:37:12;123,04;food;3
213;213;0,02151182068062687;448962603;168297,15000000008;1203;01.01.2016 05:09:49;30.12.2016 14:08:12;139,89788029925194;online_gifts;8
127;127;0,0023145978666699566;783013155;7859,389999999999;70;01.01.2016 11:16:42;30.12.2016 05:29:33;112,27699999999999;online_retail;5
91;91;0,015141398141240684;275553322;1686,7900000000002;31;26.02.2016 20:32:03;21.12.2016 22:05:35;54,4125806451613;mobileapps;4
142;142;0,0007128217973861903;867311004;3420,3999999999996;33;05.01.2016 16:12:13;30.12.2016 12:46:59;103,64848484848484;mobileapps;5
197;197;0,015476050162109295;382001043;78857,76000000007;566;01.01.2016 00:12:44;30.12.2016 21:13:55;139,32466431095418;auto;8
192;192;0,0031299144692484614;546508958;23775,04000000001;165;01.01.2016 13:44:19;30.12.2016 14:20:38;144,09115151515158;fastfood;6
11;11;0,006307024032542499;552026794;8288,269999999999;53;03.01.2016 01:14:35;21.12.2016 23:07:36;156,38245283018864;online_gifts;2
110;110;0,003097024786706977;666597267;5290,369999999999;53;03.01.2016 16:09:31;27.12.2016 13:23:50;99,81830188679244;fastfood;4
119;119;0,006328902276345;718949146;1869,9100000000003;10;12.01.2016 01:03:12;31.08.2016 08:12:48;186,99100000000004;fastfood;4
188;188;0,0033400195577128495;601166972;22925,020000000008;192;02.01.2016 05:08:34;27.12.2016 01:46:01;119,40114583333337;fastfood;6
127;127;0,006301126947501091;379543998;7114,450000000003;66;02.01.2016 01:26:14;25.12.2016 01:09:38;107,79469696969701;food;5
221;221;0,0026827686485577243;674577133;87127,22999999997;573;01.01.2016 00:01:44;30.12.2016 23:21:28;152,05450261780098;online_retail;6
35;35;0,003867233276431528;630456222;872,35;9;28.04.2016 06:55:36;14.12.2016 10:53:57;96,92777777777778;online_subscriptions;3
99;99;0,013235803131659979;192118573;115438,04999999996;814;01.01.2016 02:27:02;30.12.2016 19:17:09;141,8157862407862;online_retail;4
191;191;0,006138286462976634;826344097;38556,96999999998;269;01.01.2016 15:31:46;30.12.2016 16:05:24;143,33446096654268;online_retail;6
42;42;0,018971672134473608;224744545;1262,1100000000001;6;28.01.2016 05:49:49;25.10.2016 09:35:38;210,3516666666667;fastfood;2
207;207;0,004415243222719051;128103719;68088,73999999993;475;01.01.2016 10:19:34;30.12.2016 12:50:16;143,34471578947355;online_retail;6
1;1;0,02322108240517126;612003824;68,33;2;13.07.2016 05:55:12;23.07.2016 19:44:42;34,165;fastfood;1
169;169;0,0036380237916442525;609551361;4358,29;44;03.01.2016 20:17:30;26.12.2016 03:06:44;99,05204545454545;fuel;7
104;104;0,01027841218729412;389079409;2373,26;10;17.01.2016 03:45:51;29.12.2016 03:04:34;237,32600000000002;food;4
90;90;0,0015288794638367352;162576842;992,5800000000005;37;23.01.2016 22:41:08;30.12.2016 05:33:06;26,8264864864865;fuel;4
81;81;0,0031260263584303684;935488756;2962,4100000000003;26;09.01.2016 03:20:45;07.12.2016 08:25:53;113,93884615384617;fastfood;4
97;97;0,0015173007764626859;583817578;4497,180000000002;35;07.02.2016 12:54:32;24.12.2016 22:41:41;128,4908571428572;online_retail;4
191;191;0,002147991845608626;197397605;31982,260000000006;226;05.01.2016 00:27:56;30.12.2016 05:41:07;141,51442477876108;hotels;6
91;91;0,004190077691208393;262032771;633,09;13;07.03.2016 07:42:16;17.12.2016 20:03:52;48,69923076923077;mobileapps;4
97;97;0,004611211642972592;484851896;3670,7400000000002;28;11.01.2016 18:32:09;30.12.2016 10:38:35;131,09785714285715;food;4
120;120;0,010384476418907414;977784143;1695,1999999999998;40;24.02.2016 01:11:11;28.12.2016 16:10:40;42,379999999999995;fuel;5
30;30;0,009256584069350196;884087886;94,1;15;02.05.2016 17:04:53;17.12.2016 17:47:23;6,2733333333333325;mobileapps;2
10;10;0,01255067635109665;638030756;3400,33;24;15.01.2016 02:07:51;27.12.2016 16:48:25;141,68041666666667;food;2
8;8;0,0008692998204089248;109363780;988,11;8;23.05.2016 06:07:25;07.12.2016 12:09:50;123,51375;rideshare;2
122;122;0,0009047669683525111;739885668;3925,860000000004;59;13.01.2016 14:15:28;28.12.2016 17:35:30;66,54000000000008;food_delivery;5
37;37;0,001126036093588749;128568235;4181,200000000001;34;13.01.2016 08:51:33;30.12.2016 09:09:45;122,97647058823532;online_retail;3
84;84;0,003652137684969433;469967839;14815,01;102;02.01.2016 21:42:14;21.12.2016 00:51:32;145,24519607843138;online_retail;4
52;52;0,004396569098570287;147500505;4435,839999999999;39;15.01.2016 03:52:24;28.12.2016 16:06:56;113,73948717948716;airline;3
36;36;0,004170136828346999;262903306;1679,1799999999998;15;22.01.2016 08:35:57;11.12.2016 06:01:56;111,94533333333332;online_retail;3
37;37;0,0017046047227203152;334464922;5958,24;49;09.01.2016 02:17:01;29.12.2016 06:39:50;121,59673469387755;rideshare;3
85;85;0,005235031748719327;492335288;24588,759999999995;161;03.01.2016 08:32:20;30.12.2016 11:56:47;152,7252173913043;online_retail;4
146;146;0,002551108079984023;613709527;38217,670000000035;278;03.01.2016 10:28:02;29.12.2016 13:53:09;137,4736330935253;online_retail;5
84;84;0,005439821503519901;985848672;14573,520000000006;101;03.01.2016 10:34:33;23.12.2016 14:59:33;144,29227722772282;fastfood;4
93;93;0,0068473832277782375;536101997;3971,1099999999988;57;07.01.2016 07:21:29;30.12.2016 18:29:55;69,66859649122804;fuel;4
10;10;0,0075938350397443035;564602865;31199,67;207;03.01.2016 04:50:44;28.12.2016 02:09:56;150,72304347826085;online_retail;2
118;118;0,006520873627035105;230879655;3981,4199999999996;23;10.01.2016 17:30:27;21.11.2016 03:37:01;173,10521739130434;entertainment;4
141;141;0,007112538154549568;771753947;3450,329999999999;38;21.01.2016 15:32:20;28.12.2016 16:25:00;90,79815789473682;health;5
37;37;0,00446770625658437;683901352;4926,73;41;13.01.2016 18:47:12;15.12.2016 21:41:55;120,16414634146341;rideshare;3
29;29;0,002571577271836368;625056390;973,0999999999999;6;06.03.2016 14:33:17;06.12.2016 03:24:40;162,1833333333333;online_retail;1
85;85;0,004552590148465582;102980467;18254,21;116;01.01.2016 04:53:15;27.12.2016 22:42:25;157,36387931034483;subscriptions;4
63;63;0,004687746979661771;593072186;931,1099999999998;14;03.01.2016 19:20:25;07.12.2016 23:36:21;66,50785714285713;online_subscriptions;3
143;143;0,0030541447364519788;353897543;11369,619999999994;99;01.01.2016 11:48:18;27.12.2016 14:31:36;114,8446464646464;hotels;5
136;136;0,0022159856108741336;647040313;2016,4900000000002;35;19.01.2016 07:23:06;18.12.2016 09:57:03;57,614000000000004;fuel;6
160;160;0,0035804752179899647;683982357;19585,48;135;02.01.2016 04:03:00;29.12.2016 05:23:52;145,07762962962963;entertainment;5
5;5;0,004262168924534426;626983390;1382,9900000000002;16;08.09.2016 15:13:40;25.12.2016 18:18:25;86,43687500000001;food_delivery;2
83;83;0,003094879001284285;250815057;11662,730000000012;88;07.01.2016 19:54:26;25.12.2016 12:36:24;132,53102272727287;fastfood;4
145;145;0,003031212721290018;724890027;5098,669999999999;37;16.01.2016 13:38:47;24.12.2016 12:22:20;137,80189189189187;food;5
207;207;0,008276371987571548;345663377;85444,14999999997;575;01.01.2016 20:28:34;30.12.2016 21:41:52;148,59852173913038;online_gifts;6
119;119;0,0017080134735787055;971726469;4356,61;23;04.01.2016 09:09:09;27.12.2016 04:19:51;189,4178260869565;food;4
19;19;0,011696806343161477;364658621;1013,0400000000003;15;29.04.2016 19:03:14;23.12.2016 21:47:18;67,53600000000002;fuel;2
43;43;0,005166645273796323;428537709;4115,420000000001;22;05.01.2016 15:57:20;29.12.2016 03:40:46;187,0645454545455;fastfood;1
54;54;0,004123254379438479;676536056;3365,959999999998;24;10.02.2016 01:01:37;13.12.2016 04:00:02;140,24833333333325;entertainment;3
162;162;0,009607023025067154;657326011;160047,8600000001;1109;01.01.2016 03:00:45;30.12.2016 10:21:10;144,31727682596943;auto;5
187;187;0,0011377122314433898;872639909;6300,3899999999985;58;01.01.2016 12:24:28;24.12.2016 11:03:57;108,62741379310343;furniture;6
74;74;0,12287213813589146;434706538;1500,5399999999997;4;05.08.2016 02:45:34;29.12.2016 04:08:48;375,13499999999993;gym;3
109;109;0,001429884381559049;778806974;3683,270000000001;44;07.01.2016 21:43:14;24.12.2016 01:32:12;83,71068181818184;online_retail;4
54;54;0,0032940133195965803;504469459;3243,7200000000003;23;05.02.2016 18:04:52;23.12.2016 17:06:57;141,0313043478261;online_retail;3
136;136;0,010682554334783356;132395288;3473,130000000002;54;12.01.2016 18:38:30;20.12.2016 06:38:51;64,31722222222226;fuel;6
82;82;0,005079258084386796;250360901;1259,5400000000004;10;19.05.2016 21:18:31;29.12.2016 02:43:31;125,95400000000004;mobileapps;4
199;199;0,0044470170188453065;473131153;46756,08999999993;335;01.01.2016 10:31:14;30.12.2016 06:34:00;139,57041791044756;entertainment;7
212;212;0,0007121190318609631;256583918;68180,98000000001;458;01.01.2016 19:23:16;30.12.2016 22:46:41;148,86676855895197;fastfood;8
96;96;0,0008073578146384498;495441145;9615,560000000001;81;14.01.2016 02:55:00;19.12.2016 07:28:39;118,71061728395064;entertainment;4
35;35;0,0065315515590375585;113104883;3112,840000000001;34;07.01.2016 18:39:20;29.12.2016 15:06:54;91,55411764705886;fastfood;3
64;64;0,011183182729351912;880408728;1637,8200000000004;23;01.04.2016 08:01:54;06.12.2016 01:53:10;71,20956521739132;online_retail;3
110;110;0,004552905280853022;967020232;1911,1300000000003;19;16.01.2016 03:25:58;17.12.2016 00:29:43;100,58578947368423;online_subscriptions;4
9;9;0,0021372622813845155;498868854;1473,15;11;08.01.2016 18:34:06;09.12.2016 06:48:04;133,9227272727273;online_gifts;2
104;104;0,025616358667951988;223406813;4352,360000000001;17;09.02.2016 06:02:32;22.12.2016 01:56:50;256,0211764705883;entertainment;4
59;59;0,03958392668485006;348260116;1408,9999999999998;5;26.04.2016 06:53:56;02.10.2016 05:26:48;281,79999999999995;online_retail;1
201;201;0,011478991729748608;773289590;107659,38000000003;719;01.01.2016 19:05:28;30.12.2016 12:27:59;149,7348817802504;fastfood;7
192;192;0,0018143152933731937;110443122;12543,870000000004;86;02.01.2016 00:19:31;27.12.2016 00:00:17;145,85895348837215;airline;6
217;217;0,04753825383265089;442799740;622124,8299999994;4046;01.01.2016 02:08:56;30.12.2016 19:42:05;153,76293376173984;entertainment;7
195;195;0,050646991303079;410523603;691925,9299999987;4693;01.01.2016 02:40:47;30.12.2016 23:21:16;147,4378712976771;food;10
85;85;0,00624930228550248;478587362;30524,85999999999;194;01.01.2016 11:12:19;30.12.2016 05:15:08;157,34463917525767;online_retail;4
142;142;0,004987432891532734;763432933;3937,7599999999993;39;07.01.2016 01:27:11;27.12.2016 02:38:43;100,96820512820511;fuel;5
212;212;0,006326041491158901;991911879;84646,86000000004;578;01.01.2016 11:45:33;30.12.2016 23:12:40;146,44785467128034;online_retail;8
199;199;0,003654762724367287;784367242;46396,57000000003;337;01.01.2016 04:12:55;30.12.2016 23:38:05;137,67528189910988;rideshare;7
119;119;0,0026978056137306554;289673191;4021,82;21;14.01.2016 12:24:14;29.11.2016 09:02:28;191,5152380952381;online_retail;4
61;61;0,006586729302970053;181444933;979,84;24;25.06.2016 02:34:57;28.12.2016 02:33:37;40,82666666666667;fuel;3
95;95;0,00023443975178552475;304093810;5298,890000000001;50;02.01.2016 11:21:04;30.12.2016 01:53:56;105,97780000000003;online_gifts;4
214;214;0,01454510221716118;687292905;89802,44000000009;618;01.01.2016 03:16:59;29.12.2016 16:46:32;145,31139158576067;online_retail;7
