Номер кластера;Номер узла;Расстояние до узла;transactionAmount|Сумма;transactionDateTime|Количество;transactionAmount|Среднее;merchantCategoryCode|Кол-во уникальных;accountNumber;transactionDateTime|Минимум;transactionDateTime|Максимум;merchantCategoryCode|Мода;creditLimit|Среднее;currentBalance|Среднее
192;192;0,07143374585904348;11288,849999999999;73;154,6417808219178;5;353223945;04.01.2016 08:22:39;26.12.2016 11:26:00;rideshare;5000;3201,1905479452057
61;61;0,13685933908275993;4665,45;23;202,84565217391304;3;889406316;19.01.2016 17:32:08;24.12.2016 04:27:27;fastfood;5000;389,9204347826087
37;37;0,09374835917397749;2077,54;26;79,90538461538462;5;812802338;12.01.2016 02:32:34;25.12.2016 04:10:56;mobileapps;250;122,6846153846154
33;33;0,15905349072962388;1497,4600000000003;14;106,96142857142858;4;630166253;17.01.2016 11:43:39;06.12.2016 22:03:48;online_subscriptions;250;4,432142857142858
90;90;0,08517649036172446;42965,57;301;142,74275747508307;5;617540437;02.01.2016 02:14:51;27.12.2016 15:02:17;fastfood;250;122,75328903654487
212;212;0,028414972748554233;28676,75;208;137,8689903846154;6;493504834;01.01.2016 10:17:31;29.12.2016 21:26:13;online_retail;2500;1005,7996634615384
199;199;0,04513935020871819;18160,42999999999;112;162,14669642857135;4;847747776;01.01.2016 03:32:03;29.12.2016 01:43:12;online_retail;5000;2696,8733035714286
73;73;0,09191860520874008;1595,47;26;61,36423076923077;4;649936224;17.03.2016 15:08:41;30.12.2016 11:15:06;fuel;2500;837,3265384615386
26;26;0,11699177990744808;4614,580000000003;36;128,18277777777786;4;401416364;11.01.2016 18:16:47;20.12.2016 09:15:00;food;20000;2708,063055555556
21;21;0,13324377517013797;634,7600000000001;14;45,34000000000001;2;294270581;30.03.2016 02:52:09;04.12.2016 07:36:34;mobileapps;5000;72,78999999999999
2;2;0,18700970064889377;8,06;1;8,06;1;622138951;10.12.2016 00:52:09;10.12.2016 00:52:09;online_subscriptions;2500;0
133;133;0,10870580039370006;23419,149999999987;144;162,63298611111102;6;352209353;01.01.2016 17:32:57;27.12.2016 06:40:12;entertainment;5000;1144,038472222222
151;151;0,21163712712167862;1308,42;6;218,07000000000002;1;922098377;02.02.2016 08:58:12;27.11.2016 21:51:25;hotels;7500;445,7
219;219;0,10472164071482191;31230,86999999999;225;138,80386666666664;6;548311110;01.01.2016 19:32:04;30.12.2016 13:03:41;online_retail;50000;1279,8743555555552
86;86;0,12500932261237502;11279,750000000002;100;112,79750000000001;6;835482161;01.01.2016 12:50:40;28.12.2016 21:47:20;online_gifts;7500;3704,073200000001
193;193;0,0745554825722611;8276,539999999997;70;118,23628571428567;4;897444447;08.01.2016 23:15:37;30.12.2016 04:17:06;rideshare;7500;396,15671428571426
81;81;0,37297884428139383;1839,3600000000001;17;108,19764705882353;2;584487637;12.02.2016 18:55:38;31.10.2016 03:35:59;subscriptions;50000;851,185294117647
155;155;0,09897937074447559;3942,71;22;179,2140909090909;2;883303510;05.01.2016 04:30:53;10.12.2016 12:57:39;online_retail;500;209,24909090909088
133;133;0,08634826875748741;6031,879999999999;41;147,11902439024388;5;269629696;19.01.2016 19:22:32;22.12.2016 15:31:22;entertainment;5000;2331,5504878048782
183;183;0,08435053190987399;4835,4400000000005;29;166,7393103448276;5;813629614;17.01.2016 17:08:25;14.12.2016 16:52:45;online_retail;7500;2421,0324137931034
172;172;0,06868153174089886;7034,270000000001;46;152,91891304347828;2;625864354;26.01.2016 10:45:27;13.12.2016 06:57:40;online_retail;7500;378,5608695652173
119;119;0,12544470944145392;61002,19000000003;405;150,62269135802478;3;827618294;02.01.2016 05:17:59;30.12.2016 20:42:41;entertainment;250;121,19506172839507
91;91;0,060542666924628515;35611,73;261;136,44340996168583;5;368960526;01.01.2016 01:36:32;29.12.2016 16:57:46;fastfood;5000;1584,5990421455938
74;74;0,08434160323230004;3943,800000000002;53;74,41132075471702;6;841120081;25.01.2016 04:45:34;26.12.2016 17:14:52;fuel;20000;123,56264150943397
170;170;0,07486745155660038;4966,919999999999;36;137,96999999999997;3;149502774;09.01.2016 16:32:31;09.12.2016 17:21:15;online_retail;5000;265,2388888888889
133;133;0,08624217146849301;10657,920000000002;93;114,60129032258067;5;473950648;19.01.2016 20:45:23;29.12.2016 21:52:11;entertainment;5000;2523,5912903225803
213;213;0,05218864048951732;9502,009999999998;85;111,78835294117646;5;597104974;02.01.2016 03:46:43;30.12.2016 19:16:03;online_retail;2500;457,15647058823515
5;5;0,10653277199684577;18,72;3;6,239999999999999;1;112169253;05.10.2016 06:41:27;06.12.2016 13:33:14;mobileapps;7500;0
170;170;0,04686693731595099;9172,309999999998;73;125,64808219178079;3;557061537;05.01.2016 11:53:18;28.12.2016 05:29:54;online_retail;7500;433,807397260274
219;219;0,24047571401167675;20638,59000000001;155;133,15219354838717;6;806677750;08.01.2016 07:53:35;30.12.2016 13:16:29;online_retail;50000;11142,963548387095
97;97;0,22418666918924426;32343,540000000008;213;151,84760563380286;5;209634240;01.01.2016 09:14:05;30.12.2016 16:43:44;health;7500;1253,3867605633802
118;118;0,07157237887277394;5189,749999999997;39;133,07051282051276;4;161572094;30.01.2016 05:45:49;18.12.2016 20:36:09;entertainment;5000;2141,823076923077
9;9;0,08876822765298573;7361,11;46;160,0241304347826;4;645051799;04.01.2016 10:37:22;25.12.2016 06:56:44;food;2500;1120,246304347826
177;177;0,06922332654589523;17011,930000000004;133;127,90924812030079;7;561697834;03.01.2016 14:08:13;30.12.2016 03:14:00;rideshare;5000;786,8778195488718
151;151;0,4479008586570029;1624,5099999999998;8;203,06374999999997;1;509526607;08.01.2016 04:57:01;14.07.2016 13:02:31;hotels;500;40,28
40;40;0,3231628411879354;22143,089999999986;157;141,0387898089171;7;441184111;06.01.2016 18:04:41;28.12.2016 14:04:51;food;50000;10983,117070063694
188;188;0,07854793789864088;5586,350000000001;42;133,00833333333335;3;792689804;31.01.2016 09:57:00;24.12.2016 01:20:40;online_retail;15000;2636,3211904761906
43;43;0,10901073639083887;3237,89;32;101,1840625;2;237944130;17.01.2016 12:07:58;24.12.2016 01:54:40;fuel;15000;124,38062500000001
74;74;0,14111050003108902;1684,02;40;42,1005;5;181831477;14.02.2016 04:25:45;22.12.2016 04:55:13;fuel;20000;781,1517500000001
57;57;0,12754749216935793;3907,5699999999993;32;122,11156249999998;5;979503109;05.01.2016 13:08:50;19.12.2016 03:19:18;fuel;1000;411,59906250000006
135;135;0,25500080539680536;7045,049999999995;50;140,9009999999999;4;371832344;13.01.2016 17:40:45;30.12.2016 12:10:54;hotels;50000;331,27479999999997
77;77;0,07921813389845489;8221,310000000001;65;126,48169230769233;4;446406779;01.01.2016 12:01:41;28.12.2016 07:48:15;fastfood;7500;3888,8373846153845
184;184;0,05802414012331009;18905,73000000001;148;127,741418918919;4;186048580;03.01.2016 05:11:32;29.12.2016 17:52:15;online_retail;10000;800,8989864864865
215;215;0,05059956906446125;8175,839999999997;51;160,31058823529406;3;115204864;02.01.2016 14:36:56;22.12.2016 10:01:18;online_retail;250;81,95294117647059
194;194;0,09530184912715556;1379,3799999999999;14;98,52714285714285;2;370742469;17.01.2016 09:49:21;06.12.2016 00:37:10;rideshare;5000;494,4828571428571
3;3;0,10670926424023681;269,2;15;17,946666666666665;3;578632763;25.04.2016 22:01:01;28.12.2016 16:37:30;online_subscriptions;7500;6,626666666666667
184;184;0,09479407966593005;2454,620000000001;30;81,8206666666667;4;489527216;03.02.2016 17:41:56;27.12.2016 23:40:07;online_retail;7500;1113,1616666666669
142;142;0,4971497203804562;993,3000000000002;18;55,183333333333344;2;260793503;15.07.2016 14:51:16;26.12.2016 00:06:33;food_delivery;5000;104,68055555555556
36;36;0,15046311231522833;1269,7700000000004;18;70,5427777777778;3;722665134;04.01.2016 20:49:59;26.12.2016 08:26:08;mobileapps;500;219,17499999999998
72;72;0,07124964509902293;8268,330000000002;78;106,00423076923079;7;511330718;06.01.2016 16:03:13;30.12.2016 08:41:29;fuel;5000;300,0551282051282
21;21;0,21416899776177464;75,49999999999999;10;7,549999999999999;1;605042720;27.03.2016 20:38:30;28.12.2016 20:26:36;mobileapps;5000;0
216;216;0,11474050330622282;284,11;3;94,70333333333333;1;110625245;25.03.2016 08:06:04;02.11.2016 23:06:54;online_retail;500;0
10;10;0,06657215235051912;18827,740000000005;135;139,46474074074078;3;806200554;01.01.2016 03:14:31;30.12.2016 03:03:13;food;5000;799,2263703703709
184;184;0,05622392550732966;3538,9800000000005;30;117,96600000000002;4;489925075;03.01.2016 17:03:43;25.12.2016 09:59:46;online_retail;10000;118,40466666666666
22;22;0,15473976097001693;2604,4900000000002;22;118,3859090909091;3;232818569;08.01.2016 07:01:09;28.12.2016 13:24:30;mobileapps;20000;873,054090909091
84;84;0,1664332185337549;662,58;7;94,65428571428572;2;258944259;12.02.2016 18:22:04;07.11.2016 05:25:50;online_gifts;5000;15,858571428571429
8;8;0,062437314598088545;40609,629999999976;286;141,9917132867132;5;937999128;06.01.2016 07:06:45;28.12.2016 20:17:24;food;7500;1706,3722727272748
10;10;0,1651314944446753;9093,039999999997;47;193,46893617021271;3;853145092;12.01.2016 11:46:32;30.12.2016 22:59:15;food;10000;281,3040425531914
77;77;0,17434281679629685;3213,29;17;189,0170588235294;4;253495323;29.01.2016 05:43:32;30.11.2016 18:11:17;fastfood;10000;92,74058823529413
186;186;0,0682414743991908;2846,3500000000013;35;81,32428571428575;2;767573587;29.01.2016 16:39:51;20.12.2016 09:18:57;online_retail;7500;1609,6128571428571
125;125;0,12612403987871995;15027,100000000002;104;144,49134615384617;3;525786687;03.01.2016 06:10:46;29.12.2016 19:50:35;personal care;7500;4053,266634615385
5;5;0,20129937987045843;69,38;3;23,126666666666665;2;381879539;16.11.2016 06:58:31;17.12.2016 02:20:22;mobileapps;10000;21,05333333333333
21;21;0,09437772184631223;207,46;11;18,86;2;576620175;25.04.2016 12:44:09;24.12.2016 14:47:45;mobileapps;5000;17,060000000000002
60;60;0,08161154014007001;2300,16;21;109,53142857142856;3;143138443;08.02.2016 02:12:37;27.12.2016 20:28:54;fastfood;5000;119,67333333333335
172;172;0,09969488080031126;9963,93;70;142,34185714285715;1;603794094;06.01.2016 20:25:56;20.12.2016 05:02:25;online_retail;5000;2895,065714285715
22;22;0,14022556604106676;1822,7;19;95,93157894736842;5;657491643;13.01.2016 06:32:52;22.12.2016 05:52:09;mobileapps;15000;75,26052631578946
213;213;0,05296857764011009;13605,940000000004;90;151,17711111111115;5;764648921;09.01.2016 22:02:31;30.12.2016 14:39:26;online_retail;2500;488,7617777777777
77;77;0,09165369411222715;12926,529999999999;75;172,3537333333333;4;725988430;19.01.2016 20:28:45;13.12.2016 04:31:18;fastfood;7500;3795,8665333333333
29;29;0,17620734659789522;573,1299999999999;25;22,925199999999997;3;888097952;02.03.2016 09:43:45;26.12.2016 06:52:05;fuel;20000;162,2052
77;77;0,08626823353858037;9919,050000000001;61;162,60737704918034;3;558632584;05.01.2016 23:36:23;24.12.2016 14:10:54;fastfood;7500;3214,084590163934
37;37;0,15062050095219479;2415,040000000001;25;96,60160000000003;4;869071202;01.01.2016 02:52:06;08.12.2016 18:14:45;mobileapps;500;297,87199999999996
170;170;0,09886880793858474;828,58;6;138,09666666666666;3;835295805;28.01.2016 14:03:33;02.12.2016 18:52:46;online_retail;7500;2,06
106;106;0,14206521586876214;17686,38000000001;106;166,85264150943405;6;983945255;04.01.2016 21:15:27;30.12.2016 14:00:09;fastfood;15000;650,8808490566034
9;9;0,1092844731855526;13868,900000000003;92;150,7489130434783;4;510280625;09.01.2016 09:12:45;29.12.2016 10:16:09;food;500;189,198804347826
178;178;0,14521903633870556;4509,87;48;93,955625;6;791329227;04.01.2016 10:06:31;28.12.2016 20:50:52;rideshare;10000;132,25125000000006
106;106;0,12789004427609207;9612,630000000008;104;92,4291346153847;7;607392313;02.01.2016 06:20:14;29.12.2016 10:29:59;fastfood;7500;3352,245192307691
73;73;0,1009292065447074;1616,5900000000001;17;95,09352941176472;5;227389163;09.02.2016 15:33:39;18.12.2016 15:08:09;fuel;5000;45,81882352941176
73;73;0,14274601790121114;2049,5299999999997;26;78,8280769230769;4;803804045;12.04.2016 11:29:20;30.12.2016 20:57:25;fuel;5000;1388,5484615384617
188;188;0,07072514610523871;7896,460000000002;65;121,48400000000002;3;519132966;01.01.2016 03:04:55;29.12.2016 04:31:17;online_retail;15000;295,18061538461535
136;136;0,17917505260146063;2650,3399999999992;23;115,23217391304344;4;272817720;05.01.2016 06:54:46;13.12.2016 11:24:17;hotels;15000;74,1691304347826
155;155;0,17571862728905085;3125,37;13;240,41307692307691;2;335433931;10.01.2016 10:47:17;16.12.2016 08:35:51;online_retail;10000;154,92
219;219;0,14660980957620126;9923,230000000003;70;141,7604285714286;4;644126122;03.01.2016 01:04:44;30.12.2016 08:09:42;online_retail;50000;5082,5120000000015
26;26;0,06498884490228322;1226,3500000000001;9;136,26111111111112;3;994684268;05.01.2016 07:21:16;18.12.2016 23:56:20;food;15000;59,837777777777774
47;47;0,3456413183506403;1042,92;3;347,64000000000004;2;344565855;03.01.2016 18:36:18;13.12.2016 00:52:35;fastfood;2500;0
125;125;0,11023934298143645;666,0500000000001;7;95,15;3;266947075;15.01.2016 15:40:59;11.12.2016 14:29:22;personal care;7500;248,2942857142857
84;84;0,24358884333674324;2341,44;13;180,11076923076922;3;843901379;05.02.2016 04:08:34;05.11.2016 22:49:54;online_gifts;20000;99,52
14;14;0,11533760093372727;412,75;7;58,964285714285715;1;664244541;25.09.2016 13:59:41;21.12.2016 06:55:39;fuel;7500;133,76714285714283
26;26;0,1460908824065209;16486,42;90;183,18244444444443;4;303366114;09.01.2016 15:26:53;26.12.2016 16:17:30;food;15000;629,2899999999998
10;10;0,09640320859002799;5375,35;45;119,45222222222223;3;534817957;07.01.2016 06:19:27;29.12.2016 14:37:12;food;2500;200,60422222222223
86;86;0,16384662097743455;157521,58000000025;1143;137,8141557305339;8;448962603;01.01.2016 05:09:49;30.12.2016 14:08:12;online_gifts;7500;4630,501294838145
213;213;0,05207045458101399;7542,84;68;110,92411764705882;5;783013155;01.01.2016 11:16:42;30.12.2016 05:29:33;online_retail;500;238,27794117647065
37;37;0,1669416869163684;1686,7900000000002;31;54,4125806451613;4;275553322;26.02.2016 20:32:03;21.12.2016 22:05:35;mobileapps;500;52,49516129032259
37;37;0,10763043710153043;3281,0199999999995;32;102,53187499999999;5;867311004;05.01.2016 16:12:13;30.12.2016 12:46:59;mobileapps;1000;167,8096875
123;123;0,40194110152909596;76501,15000000005;549;139,34635701275056;8;382001043;01.01.2016 08:30:37;30.12.2016 21:13:55;auto;15000;9379,08469945355
106;106;0,12082374089854979;22976,140000000007;159;144,50402515723275;6;546508958;01.01.2016 13:44:19;30.12.2016 14:20:38;fastfood;15000;877,0283018867923
84;84;0,28038431810572745;7101,3899999999985;49;144,92632653061222;2;552026794;03.01.2016 01:14:35;21.12.2016 23:07:36;online_gifts;20000;3311,774897959184
92;92;0,1083734170264938;5059,959999999999;51;99,2149019607843;4;666597267;03.01.2016 16:09:31;27.12.2016 13:23:50;fastfood;15000;2650,049803921568
16;16;0,23802177810385672;1869,9100000000003;10;186,99100000000004;4;718949146;12.01.2016 01:03:12;31.08.2016 08:12:48;fastfood;20000;882,2959999999999
90;90;0,09430265178456032;21798,720000000005;185;117,83091891891894;6;601166972;02.01.2016 05:08:34;27.12.2016 01:46:01;fastfood;5000;2892,6361621621613
8;8;0,0912318326069297;6749,180000000002;64;105,45593750000003;5;379543998;02.01.2016 01:26:14;25.12.2016 01:09:38;food;5000;3119,75578125
197;197;0,06997228847212764;82575,89;550;150,13798181818183;6;674577133;01.01.2016 00:01:44;30.12.2016 23:21:28;online_retail;5000;3181,9612909090906
3;3;0,16378617167708742;170,51000000000002;8;21,313750000000002;2;630456222;07.06.2016 08:58:55;14.12.2016 10:53:57;online_subscriptions;250;45,57999999999999
169;169;0,04565306942718031;112084,79999999996;791;141,70012642225026;4;192118573;01.01.2016 02:27:02;27.12.2016 20:05:27;online_retail;7500;4521,305903919092
219;219;0,09808258152324681;36661,31999999998;258;142,09813953488364;6;826344097;01.01.2016 15:31:46;30.12.2016 16:05:24;online_retail;50000;1615,758333333333
47;47;0,12285727013619747;1262,1100000000001;6;210,3516666666667;2;224744545;28.01.2016 05:49:49;25.10.2016 09:35:38;fastfood;250;245,87166666666667
180;180;0,13789249495516875;66704,16999999994;460;145,00906521739117;6;128103719;01.01.2016 10:19:34;30.12.2016 12:50:16;online_retail;20000;11569,534152173916
31;31;0,38730221502939777;68,33;2;34,165;1;612003824;13.07.2016 05:55:12;23.07.2016 19:44:42;fastfood;20000;31,69
72;72;0,07588758925483523;4345,99;43;101,06953488372092;7;609551361;03.01.2016 20:17:30;26.12.2016 03:06:44;fuel;7500;2115,2765116279065
9;9;0,28198894564701515;2301,53;9;255,7255555555556;4;389079409;17.01.2016 03:45:51;23.12.2016 22:06:29;food;2500;1088,388888888889
42;42;0,11121314439580697;992,5800000000005;37;26,8264864864865;4;162576842;23.01.2016 22:41:08;30.12.2016 05:33:06;fuel;2500;47,31918918918918
75;75;0,06992987973161101;2725,5799999999995;25;109,02319999999997;4;935488756;09.01.2016 03:20:45;07.12.2016 08:25:53;fastfood;5000;939,7908
184;184;0,09361580166438764;4494,290000000002;34;132,18500000000006;4;583817578;07.02.2016 12:54:32;24.12.2016 22:41:41;online_retail;10000;2399,546470588236
137;137;0,12844253160521615;30541,76;216;141,39703703703702;6;197397605;05.01.2016 00:27:56;30.12.2016 05:41:07;hotels;2500;1390,207638888889
36;36;0,16162282629657074;578,51;12;48,20916666666667;4;262032771;07.03.2016 07:42:16;08.12.2016 21:33:00;mobileapps;7500;305,93583333333333
9;9;0,04276668547886845;3658,0899999999997;27;135,4848148148148;4;484851896;11.01.2016 18:32:09;30.12.2016 10:38:35;food;5000;237,05074074074076
73;73;0,09757370909099443;1695,1999999999998;40;42,379999999999995;5;977784143;24.02.2016 01:11:11;28.12.2016 16:10:40;fuel;7500;70,62525000000001
6;6;0,10601081442879691;94,1;15;6,2733333333333325;2;884087886;02.05.2016 17:04:53;17.12.2016 17:47:23;mobileapps;15000;1,5446666666666666
40;40;0,29183005765711056;3400,33;24;141,68041666666667;2;638030756;15.01.2016 02:07:51;27.12.2016 16:48:25;food;50000;115,62958333333331
209;209;0,30390294218877717;988,11;8;123,51375;2;109363780;23.05.2016 06:07:25;07.12.2016 12:09:50;rideshare;15000;493,375
142;142;0,222196309069657;3730,000000000004;57;65,43859649122814;5;739885668;13.01.2016 14:15:28;28.12.2016 17:35:30;food_delivery;500;235,6475438596491
170;170;0,05122399169630601;4158,88;33;126,02666666666667;3;128568235;13.01.2016 08:51:33;30.12.2016 09:09:45;online_retail;5000;1996,2884848484855
169;169;0,04240865234848247;14195,070000000002;98;144,8476530612245;4;469967839;02.01.2016 21:42:14;21.12.2016 00:51:32;online_retail;7500;4741,443979591836
63;63;0,09520960625245527;4171,339999999999;37;112,7389189189189;3;147500505;15.01.2016 03:52:24;28.12.2016 16:06:56;airline;7500;2187,66
174;174;0,08061101037942908;1679,1799999999998;15;111,94533333333332;3;262903306;22.01.2016 08:35:57;11.12.2016 06:01:56;online_retail;15000;26,118
194;194;0,08392296165010396;5498,429999999998;46;119,53108695652169;3;334464922;09.01.2016 02:17:01;29.12.2016 06:39:50;rideshare;5000;2873,8347826086956
214;214;0,04288077459246667;22559,539999999997;155;145,54541935483869;4;492335288;03.01.2016 08:32:20;30.12.2016 11:56:47;online_retail;2500;1348,947290322581
